imo,discharge_start_date,load_end_date,me_con_g,ae_con_g,ab_con_g,distance_nm
9646704,2023-10-14,2023-09-24,110514113.62755334,17601744.333333332,9935674.55555558,1606.6881185501159
9700809,2023-10-06,2023-08-18,567484748.7703083,58577248.70833352,11114293.055555575,9943.268043459024
9725902,2023-08-07,2023-07-03,566294911.3532835,42155424.45833328,1720712.6111111103,9614.980900253371
9725902,2023-09-21,2023-08-23,133393334.64030944,34030155.25000006,23742759.111111134,2212.520408727772
9726023,2023-10-10,2023-09-02,307211425.3375282,68640798.4166668,43236337.99999988,4916.33450501776
9866615,2023-10-30,2023-09-08,648128653.9212432,99243201.41666737,14298917.222222226,11211.113018303511
9316191,2023-07-05,2023-05-21,37959332.768528394,4742100.458333337,2264927.944444444,510.47920970914043
9316191,2023-08-22,2023-07-25,135113363.73473823,30760191.04166664,20454988.388888918,1836.8248388361549
9414917,2023-11-16,2023-09-23,526159739.47911155,57507421.29166642,13527501.611111112,8795.957241043445
9423475,2023-11-17,2023-09-29,853939553.6147147,58055956.833333135,12450480.777777744,11219.845621269802
9434735,2023-07-12,2023-05-30,84783390.5808415,8856694.70833334,3282500.7222222243,1060.3560438752638
9448308,2023-11-23,2023-11-12,110080927.11436935,23379956.70833332,5850560.3888888955,1920.8730787314905
9469900,2023-09-14,2023-05-11,1305284550.3942072,156274292.95833334,23379449.27777781,15361.620307937954
9496989,2023-10-18,2023-09-30,158863578.93191782,20162355.416666657,9600389.222222213,2523.8038468024524
9499450,2023-07-27,2023-06-24,80859528.37332119,22313274.749999966,16339113.666666673,979.8400732627715
9499450,2023-09-19,2023-08-17,192790455.65842244,31344840.58333342,19456364.00000003,2524.8839619643536
9603996,2023-07-07,2023-05-24,4996.922294930767,6569970.333333334,12311530.333333319,9.896851991717503
9643893,2023-07-24,2023-06-17,427577177.27624583,39520824.958333485,1882683.8888888897,12685.480114988148
9643893,2023-10-07,2023-08-22,682132397.5206362,79009582.16666667,16411384.44444444,8748.062589928288
9660126,2023-08-26,2023-07-13,260029578.4800999,51487192.250000186,26988773.11111115,4829.987826337758
9734989,2023-08-03,2023-06-24,558948254.4134622,60371209.708333366,7548851.88888889,7634.288436422151
9735816,2023-12-24,2023-10-21,722006676.3550208,112668758.58333279,47428118.66666665,9952.533762464785
9736353,2023-07-24,2023-06-26,214091886.79736826,43753960.249999754,31364329.444444418,2424.0201357668616
9750464,2023-11-14,2023-09-23,744782679.7576109,119392267.58333369,15673777.111111106,13438.919455112715
9767431,2023-09-22,2023-08-23,152189103.12770912,33951750.62500001,19892420.61111112,2567.7163293295466
9780990,2023-11-14,2023-10-28,289915238.7537019,32195038.416666638,8331581.000000004,4014.7094068855163
9805805,2023-08-03,2023-06-17,1024504127.2398571,59876751.45833336,13925854.11111111,7016.999540929224
9815977,2023-11-28,2023-10-24,83701605.33516459,17795814.833333302,9393208.33333333,1623.1724472552246
9845257,2023-10-23,2023-09-01,938368059.1184742,98830944.33333363,32539509.22222227,42910.927383220995
9865374,2023-08-23,2023-07-26,334872622.33749646,49404754.74999989,32144006.111111097,3095.3486653426253
9905277,2023-08-23,2023-06-27,888783395.1484804,97232232.5000001,30010003.666666668,12148.502971088656
9300831,2023-10-26,2023-09-21,494492228.5567852,30293144.37499991,2943388.4999999967,7642.922423572064
9347047,2023-11-11,2023-09-23,1674425083.9141548,106638976.16666678,10334135.666666672,12326.890058977715
9373993,2023-09-04,2023-07-29,1029214364.6062949,41741963.79166664,2350600.388888888,9813.324666843086
9373993,2023-10-22,2023-10-09,189604701.78914386,11151829.54166667,2436325.7222222225,2058.113977199373
9508847,2023-08-11,2023-06-25,334967908.7553149,32732880.375,11703030.44444444,4516.856497566028
9508847,2023-10-24,2023-10-04,203253345.5619733,16424725.41666666,6984743.722222235,2011.6868805630058
9508847,2024-01-01,2023-12-04,513142531.55465055,23366467.58333334,5639390.16666667,5161.859830928715
9524011,2023-08-29,2023-07-13,699507740.7381912,56019416.916666925,5035332.000000002,10689.205454870591
9525429,2023-08-28,2023-07-29,120565635.26791915,21227780.708333332,17695081.833333388,3009.0832981238946
9553062,2023-09-13,2023-08-01,777177971.5384884,79462037.95833315,5206346.333333334,9751.992209166157
9602734,2023-07-21,2023-05-22,42436315.79051304,37352728.833333425,35021881.33333242,913.7011847817723
9602734,2023-11-05,2023-09-21,735992203.6093881,84598646.16666609,12334759.888888884,8791.469164222855
9610729,2023-07-26,2023-06-16,405865350.1096326,30417633.999999993,0.0,6183.946751531722
9648075,2023-11-24,2023-09-29,550595594.4004487,66697704.6666663,11219890.44444447,11557.514355180798
9662423,2023-07-14,2023-06-17,79130844.16846511,29202857.666666668,12364680.83333333,954.0488740490682
9727297,2023-10-20,2023-10-12,143010878.98395458,14100995.458333327,5237609.333333339,1463.523401969185
9732163,2023-08-15,2023-06-28,748355648.1934822,45046525.33333338,4354827.666666667,9124.773041644594
9782168,2023-10-27,2023-09-10,722411153.481952,77564073.70833316,20135234.444444437,8473.045125312454
9805673,2023-09-25,2023-09-19,92526453.9821425,10564907.166666664,2816405.111111112,1140.417596556879
9805673,2023-10-26,2023-10-08,315420369.73554814,33023040.375000086,5238634.999999996,4095.7826934205495
9893266,2023-11-06,2023-09-28,460646250.3013923,74203324.54166682,40926955.99999995,6277.649964392506
9253492,2023-12-16,2023-10-23,669410513.2362931,63937507.29166637,13876441.722222196,10849.36355974866
9273806,2023-09-04,2023-07-17,475571090.099015,97818472.37500022,9178183.833333325,10220.33293680162
9414448,2023-09-01,2023-08-09,74679058.46336491,18300005.75,10109323.888888873,1084.154034504625
9424601,2023-11-08,2023-09-08,648462071.1721386,62545913.08333334,16278062.888888892,9497.0612431237
9425863,2023-08-26,2023-07-07,623904979.000194,60445521.49999963,4747004.444444447,11508.046977772468
9441283,2023-11-24,2023-11-06,273902598.7088385,21446423.916666668,2446216.888888889,4095.7662791482467
9473688,2023-07-14,2023-05-07,61299858.16803622,23018278.833333347,15158170.888888882,1949.9146488489814
9478755,2023-07-02,2023-06-14,4352204.516885902,372689.4166666667,56976.44444444445,60.02055399029829
9478755,2023-12-09,2023-11-28,157055104.1412755,11567007.833333334,5382704.333333327,1481.904091029072
9527415,2023-11-17,2023-09-25,595150309.203943,61940574.58333324,12443291.666666659,9531.779730451755
9605891,2023-12-24,2023-12-09,776059122.675402,35050620.04166673,4504096.166666664,3556.478551801203
9616072,2023-07-03,2023-06-11,0.0,128017.49999999999,188870.0,0.018382646768609564
9632791,2023-10-16,2023-09-12,32834475.98160958,20403938.208333306,16492188.277777785,459.832328587345
